ean/modelo,cod_interno,marca,producto,precio_online,precio_cuotas,garantia,url,timestamp
7796941335983,177510,TCL,CELULAR TCL 20E AZUL,31999,"6 x $ 5.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20e-azul/p/00504006,2022-03-26 11:46:14
7796941501289,145117,ALCATEL,CELULAR ALCATEL 1 PLUS NEGRO,15999,"6 x $ 2.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-alcatel-1-plus-negro/p/00493000,2022-03-26 11:46:14
850027153490,177423,SKY DEVICES,CELULAR SKY DEVICES P2G VERDE VERDE,4499,"3 x $ 1.499,67 Cuotas sin interés",6,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-sky-devices-p2g-verde-verde/p/00483002,2022-03-26 11:46:14
850009532725,177081,SKY DEVICES,CELULAR SKY DEVICES P4 PLATA PLATA,9499,"3 x $ 3.166,33 Cuotas sin interés",6,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-sky-devices-p4-plata-plata/p/00393035,2022-03-26 11:46:15
7796941335891,177193,TCL,CELULAR TCL 20E NEGRO,27999,"6 x $ 4.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20e-negro/p/00380011,2022-03-26 11:46:15
7790894900212,177593,MOTOROLA,CELULAR MOTOROLA MOTO G200 / XT2175-1 AZUL,99999,"6 x $ 16.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g200-xt2175-1-azul/p/00506031,2022-03-26 11:46:15
7796941335754,176854,TCL,CELULAR TCL L7+ NEGRO,17999,"6 x $ 2.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-l7-negro/p/00312020,2022-03-26 11:46:15
850027153513,177422,SKY DEVICES,CELULAR SKY DEVICES F2G AMARLILLO AMARILLO,4499,"3 x $ 1.499,67 Cuotas sin interés",6,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-sky-devices-f2g-amarlillo-amarillo/p/00483001,2022-03-26 11:46:15
7796941337123,177288,TCL,CELULAR TCL 20 SE T671E1-FALCAR11 GRIS,41999,"6 x $ 6.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20-se-t671e1-falcar11-gris/p/00457034,2022-03-26 11:46:15
7796941337284,177511,TCL,CELULAR TCL 20B GRIS GRIS,34999,"6 x $ 5.833,17 Cuotas sin interés",0,https://www.musimundo.com/marcas/tcl/celular-tcl-20b-gris-gris/p/00498006,2022-03-26 11:46:15
7790894899882,177187,MOTOROLA,CELULAR MOTOROLA MOTO G60S AZUL,52999,"6 x $ 8.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g60s-azul/p/00418006,2022-03-26 11:46:15
7790894900137,145538,MOTOROLA,CELULAR MOTOROLA G51 XT2171-1 AZUL AZUL,47999,"3 x $ 15.999,67 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-g51-xt2171-1-azul-azul/p/00509024,2022-03-26 11:46:15
7790894899936,177390,MOTOROLA,CELULAR MOTOROLA EDGE 20 PRO / XT2153-1 BLANCO OPTIC,119999,"6 x $ 19.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-edge-20-pro-xt2153-1-blanco-optic/p/00435014,2022-03-26 11:46:15
7790894900182,177592,MOTOROLA,CELULAR MOTOROLA MOTO G200 / XT2175-1 MORADO,99999,"6 x $ 16.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g200-xt2175-1-morado/p/00506030,2022-03-26 11:46:15
7790894900113,177607,MOTOROLA,CELULAR MOTOROLA MOTO G71 / XT2169-1 AZUL,57999,"6 x $ 9.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g71-xt2169-1-azul/p/00508056,2022-03-26 11:46:16
7790894899899,177188,MOTOROLA,CELULAR MOTOROLA MOTO G60S AQUA,52999,"6 x $ 8.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g60s-aqua/p/00418007,2022-03-26 11:46:16
7790894899905,177388,MOTOROLA,CELULAR MOTOROLA EDGE 20 LITE - XT2139-1 GRIS,69999,"6 x $ 11.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-edge-20-lite-xt2139-1-gris/p/00435011,2022-03-26 11:46:16
7790894900106,177606,MOTOROLA,CELULAR MOTOROLA MOTO G71 / XT2169-1 VERDE,57999,"6 x $ 9.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g71-xt2169-1-verde/p/00508055,2022-03-26 11:46:16
7790894899837,176885,MOTOROLA,CELULAR MOTOROLA E7I NARANJA,21999,"6 x $ 3.666,50 Cuotas sin interés",12,https://www.musimundo.com/marcas/motorola/celular-motorola-e7i-naranja/p/00343068,2022-03-26 11:46:16
7790894900144,177522,MOTOROLA,CELULAR MOTOROLA MOTO G200 / XT2175-1 MORADO,99999,"6 x $ 16.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-motorola-moto-g200-xt2175-1-morado/p/00503062,2022-03-26 11:46:16
7798035220397,139391,SEVERBON,VENTILADOR DE TECHO SEVERBON VTA 420 BLANCO C/ LUZ,11999,"12 x $ 999,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vta-420-blanco-c-luz/p/00305091,2022-03-26 11:46:16
7793862011101,176054,LILIANA,VENTILADOR DE TECHO LILIANA VTHB114,10499,"12 x $ 874,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthb114/p/00305055,2022-03-26 11:46:16
7798035222247,139392,SEVERBON,VENTILADOR DE TECHO SEVERBON VTA 420 NEGRO MICROTEXTURADO C/ LUZ,14619,"12 x $ 1.218,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vta-420-negro-microtexturado-c-luz/p/00305092,2022-03-26 11:46:16
7798035222193,138105,SEVERBON,VENTILADOR DE TECHO SEVERBON VTML420AW,19249,"12 x $ 1.604,08 Cuotas sin interés",6,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vtml420aw/p/00240113,2022-03-26 11:46:16
7798118962657,139333,STANDARD ELECTRIC,VENTILADOR DE TECHO STANDARD ELECTRIC STE-ACEPMSL,12229,"12 x $ 1.019,08 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-standard-electric-ste-acepmsl/p/00302193,2022-03-26 11:46:16
7793862011125,176055,LILIANA,VENTILADOR DE TECHO LILIANA VTHM314,19999,"12 x $ 1.666,58 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthm314/p/00305056,2022-03-26 11:46:16
7798118961773,167251,MORRIS,TURBOVENTILADOR MORRIS MOR-T20BL,6999,"12 x $ 583,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-morris-mor-t20bl/p/00003931,2022-03-26 11:46:16
7793862008408,132827,LILIANA,VENTILADOR DE PIE LILIANA VPM2016,10449,"12 x $ 870,75 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpm2016/p/00003927,2022-03-26 11:46:16
7793862007777,171473,LILIANA,VENTILADOR DE MESA LILIANA VSOC16,7799,"$ 7.799,00",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-mesa-liliana-vsoc16/p/00003926,2022-03-26 11:46:17
7796962992134,144020,PHILCO,TURBO VENTILADOR PHILCO VTP1621N,5849,"12 x $ 487,43 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turbo-ventilador-philco-vtp1621n/p/00432023,2022-03-26 11:46:17
7796941140228,145093,ZTE,CELULAR ZTE BLADE A51 GRIS,21999,"6 x $ 3.666,50 Cuotas sin interés",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-zte-blade-a51-gris/p/00519001,2022-03-26 11:46:17
7796941140303,177686,ZTE,CELULAR ZTE A5 PLUS NEGRO,17999,"6 x $ 2.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-zte-a5-plus-negro/p/00519000,2022-03-26 11:46:17
7796941337017,177169,TCL,CELULAR TCL 20Y AZUL,34999,"6 x $ 5.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20y-azul/p/00409005,2022-03-26 11:46:17
7796941140174,177371,ZTE,CELULAR ZTE BLADE A3 PLUS GRIS,15999,"6 x $ 2.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-zte-blade-a3-plus-gris/p/00429033,2022-03-26 11:46:17
7796962992165,144021,PHILCO,TURVO VENTILADOR PHILCO VTP2021N,6569,"12 x $ 547,43 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/turvo-ventilador-philco-vtp2021n/p/00432024,2022-03-26 11:46:17
7793862007760,169568,LILIANA,VENTILADOR DE PARED LILIANA VWOC20,9199,"12 x $ 766,58 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pared-liliana-vwoc20/p/00003922,2022-03-26 11:46:17
7798118962800,144026,STANDARD ELECTRIC,TURBOVENTILADOR STANDARD ELECTRIC STE-T20NGA,6999,"12 x $ 583,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-standard-electric-ste-t20nga/p/00429028,2022-03-26 11:46:17
7798118962817,144027,STANDARD ELECTRIC,TURBOVENTILADOR STANDARD ELECTRIC STE-T20CRA,8499,"12 x $ 708,25 Cuotas sin interés",12,https://www.musimundo.com/marcas/standard-electric/turboventilador-standard-electric-ste-t20cra/p/00429029,2022-03-26 11:46:17
7796941337000,143476,TCL,CELULAR TCL 20Y NEGRO,34999,"6 x $ 5.833,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20y-negro/p/00409004,2022-03-26 11:46:17
7796941501166,143553,ALCATEL,CELULAR ALCATEL ALCATEL 5H NEGRO,37999,"6 x $ 6.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-alcatel-alcatel-5h-negro/p/00406065,2022-03-26 11:46:17
194252145661,143425,APPLE,CELULAR APPLE IPHONE SE NEGRO,ND,"$ 154.999,00",12,https://www.musimundo.com/marcas/apple/celular-apple-iphone-se-negro/p/00405006,2022-03-26 11:46:17
7796941335778,177013,TCL,CELULAR TCL L10 LITE NEGRO,19999,"6 x $ 3.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-l10-lite-negro/p/00320512,2022-03-26 11:46:18
7796941335983,177510,TCL,CELULAR TCL 20E AZUL,31999,"6 x $ 5.333,17 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20e-azul/p/00504006,2022-03-26 11:46:18
850009532701,177080,SKY DEVICES,CELULAR SKY DEVICES P4 GRIS,9499,"3 x $ 3.166,33 Cuotas sin interés",6,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-sky-devices-p4-gris/p/00393034,2022-03-26 11:46:18
7796941335754,176854,TCL,CELULAR TCL L7+ NEGRO,17999,"6 x $ 2.999,83 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-l7-negro/p/00312020,2022-03-26 11:46:18
7798118962848,143891,STANDARD ELECTRIC,VENTILADOR STANDARD ELECTRIC STE-PIE24A,9999,"12 x $ 833,25 Cuotas sin interés",0,https://www.musimundo.com/marcas/standard-electric/ventilador-standard-electric-ste-pie24a/p/00425046,2022-03-26 11:46:18
194252146002,145387,APPLE,CEL.IPHONE SE MHGQ3LE/A 64G BC,ND,"$ 154.999,00",0,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/cel-iphone-se-mhgq3le-a-64g-bc/p/00506034,2022-03-26 11:46:18
7798118962855,143892,STANDARD ELECTRIC,VENTILADOR STANDARD ELECTRIC STE-PAR24A,8199,"12 x $ 683,25 Cuotas sin interés",0,https://www.musimundo.com/marcas/standard-electric/ventilador-standard-electric-ste-par24a/p/00425047,2022-03-26 11:46:18
7796941335891,177193,TCL,CELULAR TCL 20E NEGRO,27999,"6 x $ 4.666,50 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-tcl-20e-negro/p/00380011,2022-03-26 11:46:18
7798118962794,143888,STANDARD ELECTRIC,VENTILADOR STANDARD ELECTRIC STE-P20NGA,7999,"12 x $ 666,58 Cuotas sin interés",0,https://www.musimundo.com/marcas/standard-electric/ventilador-standard-electric-ste-p20nga/p/00425043,2022-03-26 11:46:19
7793862011521,143860,ND,VENTILADOR LILIANA VP25MCB,17099,"12 x $ 1.424,92 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-liliana-vp25mcb/p/00425038,2022-03-26 11:46:19
7798118962688,139336,MORRIS,TURBOVENTILADOR MORRIS MOR - 20PLAX,5499,"12 x $ 458,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-morris-mor-20plax/p/00302205,2022-03-26 11:46:19
7798118962671,139335,STANDARD ELECTRIC,VENTILADOR DE TECHO STANDARD ELECTRIC STE-ACEPMCL,13359,"12 x $ 1.113,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-standard-electric-ste-acepmcl/p/00302195,2022-03-26 11:46:19
7798118962671,139335,STANDARD ELECTRIC,VENTILADOR DE TECHO STANDARD ELECTRIC STE-ACEPMCL,13359,"12 x $ 1.113,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-standard-electric-ste-acepmcl/p/00302195,2022-03-26 11:46:19
7798118962664,139334,STANDARD ELECTRIC,VENTILADOR DE TECHO STANDARD ELECTRIC STE-ACEPACL,13039,"12 x $ 1.086,58 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-standard-electric-ste-acepacl/p/00302194,2022-03-26 11:46:19
7793862010104,135900,LILIANA,VENTILADOR DE PIE LILIANA VPC20B,11399,"12 x $ 949,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpc20b/p/00152002,2022-03-26 11:46:19
7798118962299,171809,MORRIS,VENTILADOR DE PIE MORRIS MOR-P20E,7199,"12 x $ 599,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-morris-mor-p20e/p/00003934,2022-03-26 11:46:19
7798111675929,132059,PEABODY,VENTILADOR DE PIE PEABODY PE-VP250,12824,"6 x $ 2.137,34 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-peabody-pe-vp250/p/00003970,2022-03-26 11:46:19
7793862008477,171474,LILIANA,VENTILADOR DE PIE LILIANA VPHP2416,12349,"12 x $ 1.029,09 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vphp2416/p/00003930,2022-03-26 11:46:19
7793862007678,169570,LILIANA,VENTILADOR DE PIE LILIANA VPRN18,9119,"12 x $ 759,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vprn18/p/00003918,2022-03-26 11:46:19
7798118960387,167247,MORRIS,VENTILADOR DE TECHO MORRIS AXVT3 C/LUZ,9799,"12 x $ 816,58 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-morris-axvt3-c-luz/p/00006258,2022-03-26 11:46:19
7793862009375,173071,LILIANA,VENTILADOR DE PIE LILIANA VPI32,17999,"12 x $ 1.499,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpi32/p/00064000,2022-03-26 11:46:19
7798111676513,136954,PEABODY,TURBOVENTILADOR PEABODY PE-VP150,10449,"12 x $ 870,75 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-peabody-pe-vp150/p/00226018,2022-03-26 11:46:19
7798111678432,136953,PEABODY,TURBOVENTILADOR PEABODY PE-VP2090,6999,"12 x $ 583,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-peabody-pe-vp2090/p/00226017,2022-03-26 11:46:19
7793862011064,139515,LILIANA,VENTILADOR DE TECHO LILIANA VTHM415,20499,"12 x $ 1.708,25 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthm415/p/00306103,2022-03-26 11:46:20
7793862011132,139516,LILIANA,VENTILADOR DE TECHO LILIANA VTHM415R,22499,"12 x $ 1.874,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthm415r/p/00306104,2022-03-26 11:46:20
7793862011057,139519,LILIANA,VENTILADOR DE TECHO LILIANA VTHI513,10699,"12 x $ 891,58 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthi513/p/00306107,2022-03-26 11:46:20
7793862011071,139517,LILIANA,VENTILADOR DE TECHO LILIANA VTHM315R,25999,"12 x $ 2.166,58 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthm315r/p/00306105,2022-03-26 11:46:20
7798118962695,139856,CONQUEROR,TURBOVENTILADOR CONQUEROR CNQ-16T,7199,"12 x $ 599,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-conqueror-cnq-16t/p/00309033,2022-03-26 11:46:20
7793862007852,130983,ELECTROLUX,TURBOVENTILADOR ELECTROLUX TU18C,8299,"12 x $ 691,58 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-electrolux-tu18c/p/00307121,2022-03-26 11:46:20
7798035220403,139393,SEVERBON,VENTILADOR DE TECHO SEVERBON VTML 420 DC C/LUZ,14799,"12 x $ 1.233,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vtml-420-dc-c-luz/p/00307223,2022-03-26 11:46:20
7793862011095,139511,LILIANA,VENTILADOR DE TECHO LILIANA VTHB104,9399,"12 x $ 783,25 Cuotas sin interés",24,https://www.musimundo.com/marcas/liliana/ventilador-de-techo-liliana-vthb104/p/00306101,2022-03-26 11:46:20
7793862007845,169628,ELECTROLUX,VENTILADOR DE PIE ELECTROLUX VP20C C/IONIZ.,13499,"12 x $ 1.124,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-electrolux-vp20c-c-ioniz-/p/00182348,2022-03-26 11:46:20
7793862008613,132917,ELECTROLUX,VENTILADOR DE MESA ELECTROLUX VM18M,9499,"12 x $ 791,58 Cuotas sin interés",12,https://www.musimundo.com/sper-ofertas/ventilador-de-mesa-electrolux-vm18m/p/00424000,2022-03-26 11:46:20
7798118962015,167237,MORRIS,VENTILADOR DE PARED MORRIS MOR-M20BL,6899,"12 x $ 574,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pared-morris-mor-m20bl/p/00003933,2022-03-26 11:46:20
7798111678425,136955,PEABODY,VENTILADOR DE PIE PEABODY PE-VP2060,8499,"$ 8.499,00",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-peabody-pe-vp2060/p/00226036,2022-03-26 11:46:21
7798035221776,138104,SEVERBON,VENTILADOR DE TECHO SEVERBON VTA420PP,17999,"12 x $ 1.499,92 Cuotas sin interés",6,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-severbon-vta420pp/p/00240112,2022-03-26 11:46:21
7793862007890,169627,ELECTROLUX,VENTILADOR DE PIE ELECTROLUX VP21P,10499,"12 x $ 874,92 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-electrolux-vp21p/p/00182347,2022-03-26 11:46:21
7798118960387,167247,MORRIS,VENTILADOR DE TECHO MORRIS AXVT3 C/LUZ,9799,"12 x $ 816,58 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-morris-axvt3-c-luz/p/00006258,2022-03-26 11:46:21
7793862011118,139513,LILIANA,VENTILADOR DE TECHO LILIANA VTHM214,16999,"12 x $ 1.416,58 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-liliana-vthm214/p/00306102,2022-03-26 11:46:21
7798111678432,136953,PEABODY,TURBOVENTILADOR PEABODY PE-VP2090,6999,"12 x $ 583,25 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-peabody-pe-vp2090/p/00226017,2022-03-26 11:46:21
7793862010128,174091,LILIANA,VENTILADOR DE PIE LILIANA VPD20R,12824,"12 x $ 1.068,67 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpd20r/p/00152001,2022-03-26 11:46:21
7793862010135,139507,LILIANA,VENTILADOR DE PIE LILIANA VPC22,13299,"12 x $ 1.108,25 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpc22/p/00306098,2022-03-26 11:46:21
7798111676513,136954,PEABODY,TURBOVENTILADOR PEABODY PE-VP150,10449,"12 x $ 870,75 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-peabody-pe-vp150/p/00226018,2022-03-26 11:46:21
7793862008484,171475,LILIANA,VENTILADOR DE PARED LILIANA VW2416,10259,"12 x $ 854,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pared-liliana-vw2416/p/00003929,2022-03-26 11:46:21
7793862010142,135898,LILIANA,"TURBOVENTILADOR 18"" LILIANA VTF18P",5129,"12 x $ 427,43 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/turboventilador-18-liliana-vtf18p/p/00158076,2022-03-26 11:46:21
7798118962824,143889,STANDARD ELECTRIC,VENTILADOR STANDARD ELECTRIC STE-P26NGA,14999,"$ 14.999,00",0,https://www.musimundo.com/marcas/standard-electric/ventilador-standard-electric-ste-p26nga/p/00425044,2022-03-26 11:46:21
7798118962640,139332,STANDARD ELECTRIC,VENTILADOR DE TECHO STANDARD ELECTRIC STE-ACEPASL,11599,"12 x $ 966,58 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-standard-electric-ste-acepasl/p/00302192,2022-03-26 11:46:22
7798086167894,170699,MARSHALL,COCINA MARSHALL MTI 502N IX,41999,"18 x $ 2.333,28 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/cocinas/cocina-marshall-mti-502n-ix/p/00006230,2022-03-26 11:46:22
8806092018037,176839,SAMSUNG,CELULAR SAMSUNG A52 NEGRO,65999,"3 x $ 21.999,67 Cuotas sin interés",12,https://www.musimundo.com/telefonia/telefonos-celulares/celulares-liberados/celular-samsung-a52-negro/p/00325002,2022-03-26 11:46:22
7798111354213,145349,TIVOLI,VENTILADOR TIVOLI VTE-CB01,13299,"12 x $ 1.108,25 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-tivoli-vte-cb01/p/00506027,2022-03-26 11:46:22
7798111354237,145350,TIVOLI,VENTILADOR TIVOLI VTE-CB07L,15199,"12 x $ 1.266,59 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-tivoli-vte-cb07l/p/00506028,2022-03-26 11:46:22
7798111354220,145351,TIVOLI,VENTILADOR TIVOLI VTE-CN00,13299,"12 x $ 1.108,25 Cuotas sin interés",0,https://www.musimundo.com/climatizacion/ventiladores/ventilador-tivoli-vte-cn00/p/00506029,2022-03-26 11:46:22
7798118962831,143890,STANDARD ELECTRIC,VENTILADOR STANDARD ELECTRIC STE-M26NGA,13499,"12 x $ 1.124,92 Cuotas sin interés",0,https://www.musimundo.com/marcas/standard-electric/ventilador-standard-electric-ste-m26nga/p/00425045,2022-03-26 11:46:22
7798111675929,132059,PEABODY,VENTILADOR DE PIE PEABODY PE-VP250,12824,"6 x $ 2.137,34 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-peabody-pe-vp250/p/00003970,2022-03-26 11:46:22
7796962983699,136962,PHILCO,VENTILADOR DE TECHO PHILCO VTEP5619,7999,"6 x $ 1.333,17 Cuotas sin interés",12,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-techo-philco-vtep5619/p/00225042,2022-03-26 11:46:22
7793862010104,135900,LILIANA,VENTILADOR DE PIE LILIANA VPC20B,11399,"12 x $ 949,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpc20b/p/00152002,2022-03-26 11:46:22
7793862009375,173071,LILIANA,VENTILADOR DE PIE LILIANA VPI32,17999,"12 x $ 1.499,92 Cuotas sin interés",24,https://www.musimundo.com/climatizacion/ventiladores/ventilador-de-pie-liliana-vpi32/p/00064000,2022-03-26 11:46:22
8003437729652,138312,WHIRLPOOL,LAVARROPAS WHIRLPOOL WCS60ZB 6 BLANCO,94999,"6 x $ 15.833,17 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-whirlpool-wcs60zb-6-blanco/p/00248320,2022-03-26 11:46:22
7795473027182,175783,DREAN,LAVARROPAS AUTOMATICO DREAN GOLD 8.6 ECO 6 BLANCO,85999,"12 x $ 7.166,58 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-drean-gold-8-6-eco-6-blanco/p/00262112,2022-03-26 11:46:22
7795473027205,175172,DREAN,LAVARROPAS AUTOMATICO DREAN GOLD 10.8 ECO 8 BLANCO,90999,"12 x $ 7.583,25 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-drean-gold-10-8-eco-8-blanco/p/00229946,2022-03-26 11:46:22
7795473031400,175846,STANDARD ELECTRIC,LAVARROPAS STANDARD ELECTRIC STE 5515 5.5 BLANCO,59999,"12 x $ 4.999,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-standard-electric-ste-5515-5-5-blanco/p/00239019,2022-03-26 11:46:22
7797750979207,176924,WHIRLPOOL,LAVARROPAS AUTOMATICO WHIRLPOOL WWI13CB 9 BLANCO,89999,"12 x $ 7.499,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-whirlpool-wwi13cb-9-blanco/p/00235000,2022-03-26 11:46:22
7795473029339,137123,DREAN,LAVARROPAS AUTOMATICO DREAN NEXT 10-12 PG 10 GRIS,95999,"12 x $ 7.999,92 Cuotas sin interés",12,https://www.musimundo.com/electrohogar/lavarropas/lavarropas-automatico-drean-next-10-12-pg-10-gris/p/00233156,2022-03-26 11:46:22
